food_id,food_name,nutrient_id,nutrient_name,property_name,amount,unit,source_document,source_page,raw_nutrient,raw_line
food_banh_my_kep_thap_cam,BÁNH MỲ KẸP THẬP CẨM,nutrient_nang_luong,Năng lượng,energy_kcal,558.0,kcal,tat_ca_mon_an.xlsx,1,Năng lượng,1| Năng lượng | 558 | Kcal
food_banh_my_kep_thap_cam,BÁNH MỲ KẸP THẬP CẨM,nutrient_chat_dam,Chất đạm,protein_g,23.8,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 | Chät dam | 23,8 | g"
food_banh_my_kep_thap_cam,BÁNH MỲ KẸP THẬP CẨM,nutrient_chat_beo,Chất béo,fat_g,38.7,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 38,7 | g"
food_banh_my_kep_thap_cam,BÁNH MỲ KẸP THẬP CẨM,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,28.4,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 28,4 | g"
food_banh_my_kep_thap_cam,BÁNH MỲ KẸP THẬP CẨM,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,4.0,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,5 |  Vitamin A | 4 | g
food_banh_my_kep_thap_cam,BÁNH MỲ KẸP THẬP CẨM,nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,92.4,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,"6 | Beta-caroten | 92,4 | g"
food_banh_my_kep_thap_cam,BÁNH MỲ KẸP THẬP CẨM,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,4.1,mg,tat_ca_mon_an.xlsx,1,Vitamin C,"7 | Vitamin C | 4,1 | mg"
food_banh_my_kep_thap_cam,BÁNH MỲ KẸP THẬP CẨM,nutrient_canxi,Canxi,calcium_mg,33.0,mg,tat_ca_mon_an.xlsx,1,Canxi,8 | Canxi | 33 | mg
food_banh_my_kep_thap_cam,BÁNH MỲ KẸP THẬP CẨM,nutrient_sat,Sắt,iron_mg,2.7,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 2,7 | mg"
food_banh_my_kep_thap_cam,BÁNH MỲ KẸP THẬP CẨM,nutrient_kem,Kẽm,zinc_mg,0.6,mg,tat_ca_mon_an.xlsx,1,Kém,"10 | Kém | 0,6 | mg"
food_banh_my_kep_thap_cam,BÁNH MỲ KẸP THẬP CẨM,nutrient_natri,Natri,sodium_mg,880.4,mg,tat_ca_mon_an.xlsx,1,Natri,"11 | Natri | 880,4 | mg"
food_banh_my_kep_thap_cam,BÁNH MỲ KẸP THẬP CẨM,nutrient_cholesterol,Cholesterol,cholesterol_mg,24.0,mg,tat_ca_mon_an.xlsx,1,Cholesterol,12 | Cholesterol | 24 | mg
food_banh_my_kep_thap_cam,BÁNH MỲ KẸP THẬP CẨM,nutrient_kali,Kali,potassium_mg,392.3,mg,tat_ca_mon_an.xlsx,1,Kali,"13 |  Kali | 392,3 | mg"
food_banh_my_kep_thap_cam,BÁNH MỲ KẸP THẬP CẨM,nutrient_chat_xo,Chất xơ,fiber_g,0.2,g,tat_ca_mon_an.xlsx,1,Xo,"14 | Xo | 0,2 | 9"
food_banh_bao_chay,Bánh bao chay,nutrient_nang_luong,Năng lượng,energy_kcal,33.0,kcal,tat_ca_mon_an.xlsx,1,Näng luo'ng,1 | Näng luo'ng | 33 | Kcal
food_banh_bao_chay,Bánh bao chay,nutrient_chat_dam,Chất đạm,protein_g,0.9,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 | Chät dam | 0,9 | g"
food_banh_bao_chay,Bánh bao chay,nutrient_chat_beo,Chất béo,fat_g,0.1,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 0,1 | g"
food_banh_bao_chay,Bánh bao chay,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,7.1,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 7,1 | g"
food_banh_bao_chay,Bánh bao chay,nutrient_canxi,Canxi,calcium_mg,3.0,mg,tat_ca_mon_an.xlsx,1,Canxi,8 | Canxi | 3 | mg
food_banh_bao_chay,Bánh bao chay,nutrient_sat,Sắt,iron_mg,0.2,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 0,2 | mg"
food_banh_bao_chay,Bánh bao chay,nutrient_chat_xo,Chất xơ,fiber_g,0.1,g,tat_ca_mon_an.xlsx,1,Xo,"14 | Xo | 0,1 | 9"
food_banh_bao_nhan_thit,Bánh bao nhân thịt,nutrient_nang_luong,Năng lượng,energy_kcal,409.0,kcal,tat_ca_mon_an.xlsx,1,Näng luong,1 | Näng luong | 409 | Kcal
food_banh_bao_nhan_thit,Bánh bao nhân thịt,nutrient_chat_dam,Chất đạm,protein_g,11.4,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 | Chät dam | 11,4 | g"
food_banh_bao_nhan_thit,Bánh bao nhân thịt,nutrient_chat_beo,Chất béo,fat_g,0.9,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 0,9 | g"
food_banh_bao_nhan_thit,Bánh bao nhân thịt,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,88.8,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 88,8 | g"
food_banh_bao_nhan_thit,Bánh bao nhân thịt,nutrient_canxi,Canxi,calcium_mg,36.0,mg,tat_ca_mon_an.xlsx,1,Canxi,8 | Canxi | 36 | mg
food_banh_bao_nhan_thit,Bánh bao nhân thịt,nutrient_sat,Sắt,iron_mg,2.8,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 2,8 | mg"
food_banh_bao_nhan_thit,Bánh bao nhân thịt,nutrient_chat_xo,Chất xơ,fiber_g,0.9,g,tat_ca_mon_an.xlsx,1,Xo,"14 | Xo | 0,9 | 9"
food_banh_bot_loc,Bánh bột lọc,nutrient_chat_dam,Chất đạm,protein_g,14.9,g,tat_ca_mon_an.xlsx,1,Chät &am,"2 | Chät &am | 14,9 | g"
food_banh_bot_loc,Bánh bột lọc,nutrient_chat_beo,Chất béo,fat_g,5.5,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 5,5 | g"
food_banh_bot_loc,Bánh bột lọc,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,47.3,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 47,3 | g"
food_banh_bot_loc,Bánh bột lọc,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,7.1,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,"5 |  Vitamin A | 7,1 | g"
food_banh_bot_loc,Bánh bột lọc,nutrient_canxi,Canxi,calcium_mg,525.0,mg,tat_ca_mon_an.xlsx,1,Canxi,8 | Canxi | 525 | mg
food_banh_bot_loc,Bánh bột lọc,nutrient_sat,Sắt,iron_mg,1.74,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 173,7 | mg"
food_banh_bot_loc,Bánh bột lọc,nutrient_natri,Natri,sodium_mg,206.6,mg,tat_ca_mon_an.xlsx,1,Natri,"11 |  Natri | 206,6 | mg"
food_banh_bot_loc,Bánh bột lọc,nutrient_cholesterol,Cholesterol,cholesterol_mg,98.4,mg,tat_ca_mon_an.xlsx,1,Cholesterol,"12 | Cholesterol | 98,4 | mg"
food_banh_bot_loc,Bánh bột lọc,nutrient_kali,Kali,potassium_mg,183.2,mg,tat_ca_mon_an.xlsx,1,Kali,"13 |  Kali | 183,2 | mg"
food_banh_bot_loc,Bánh bột lọc,nutrient_chat_xo,Chất xơ,fiber_g,0.4,g,tat_ca_mon_an.xlsx,1,Xo,"14 | Xo | 0,4 | 9"
food_banh_canh_ca_ro,Bánh canh cá rô,nutrient_nang_luong,Năng lượng,energy_kcal,167.0,kcal,tat_ca_mon_an.xlsx,1,Näng luong,1 | Näng luong | 167 | Kcal
food_banh_canh_ca_ro,Bánh canh cá rô,nutrient_chat_dam,Chất đạm,protein_g,14.9,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 | Chät dam | 14,9 | g"
food_banh_canh_ca_ro,Bánh canh cá rô,nutrient_chat_beo,Chất béo,fat_g,5.5,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 5,5 | g"
food_banh_canh_ca_ro,Bánh canh cá rô,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,15.8,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 15,8 | g"
food_banh_canh_ca_ro,Bánh canh cá rô,nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,1959.0,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,6 | Beta-caroten | 1.959 | g
food_banh_canh_ca_ro,Bánh canh cá rô,nutrient_canxi,Canxi,calcium_mg,65.0,mg,tat_ca_mon_an.xlsx,1,Canxi,7 | Canxi | 65 | mg
food_banh_canh_ca_ro,Bánh canh cá rô,nutrient_sat,Sắt,iron_mg,1.0,mg,tat_ca_mon_an.xlsx,1,sät,8 | sät | 1 | mg
food_banh_canh_ca_ro,Bánh canh cá rô,nutrient_kem,Kẽm,zinc_mg,0.3,mg,tat_ca_mon_an.xlsx,1,Kém,"6 | Kém | 0,3 | mg"
food_banh_canh_ca_ro,Bánh canh cá rô,nutrient_natri,Natri,sodium_mg,591.0,mg,tat_ca_mon_an.xlsx,1,Natri,10 |  Natri | 591 | mg
food_banh_canh_ca_ro,Bánh canh cá rô,nutrient_cholesterol,Cholesterol,cholesterol_mg,159.3,mg,tat_ca_mon_an.xlsx,1,Cholesterol,"11 | Cholesterol | 159,3 | mg"
food_banh_canh_ca_ro,Bánh canh cá rô,nutrient_kali,Kali,potassium_mg,72.4,mg,tat_ca_mon_an.xlsx,1,Kali,"12 | Kali | 72,4 | mg"
food_banh_canh_ca_ro,Bánh canh cá rô,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,18.3,mg,tat_ca_mon_an.xlsx,1,Vitamin C,"13 | Vitamin C | 18,3 | mg"
food_banh_canh_ca_ro,Bánh canh cá rô,nutrient_chat_xo,Chất xơ,fiber_g,0.6,g,tat_ca_mon_an.xlsx,1,Xo,"14 | Xo | 0,6 | 9"
food_banh_canh_ghe,Bánh canh ghẹ,nutrient_nang_luong,Năng lượng,energy_kcal,337.8,kcal,tat_ca_mon_an.xlsx,1,Näng luo'ng,"1 | Näng luo'ng | 337,8 | Kcal"
food_banh_canh_ghe,Bánh canh ghẹ,nutrient_chat_beo,Chất béo,fat_g,9.0,g,tat_ca_mon_an.xlsx,1,Chät béo,3 | Chät béo | 9 | g
food_banh_canh_ghe,Bánh canh ghẹ,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,41.7,g,tat_ca_mon_an.xlsx,1,Chát böt áung,"4 |  Chát böt áung | 41,7 | g"
food_banh_canh_ghe,Bánh canh ghẹ,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,137.8,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,"5 | Vitamin A | 137,8 | g"
food_banh_canh_ghe,Bánh canh ghẹ,nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,644.2,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,"6 | Beta-caroten | 644,2 | g"
food_banh_canh_ghe,Bánh canh ghẹ,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,23.8,mg,tat_ca_mon_an.xlsx,1,Vitamin C,"7 | Vitamin C | 23,8 | mg"
food_banh_canh_ghe,Bánh canh ghẹ,nutrient_canxi,Canxi,calcium_mg,106.6,mg,tat_ca_mon_an.xlsx,1,Calcium,"8 | Calcium | 106,6 | mg"
food_banh_canh_ghe,Bánh canh ghẹ,nutrient_sat,Sắt,iron_mg,12.0,mg,tat_ca_mon_an.xlsx,1,Iron,6 | Iron | 12 | mg
food_banh_canh_ghe,Bánh canh ghẹ,nutrient_kem,Kẽm,zinc_mg,2.8,mg,tat_ca_mon_an.xlsx,1,Zinc,"10 | Zinc | 2,8 | mg"
food_banh_canh_ghe,Bánh canh ghẹ,nutrient_natri,Natri,sodium_mg,205.6,mg,tat_ca_mon_an.xlsx,1,Natri,"11 | Natri | 205,6 | mg"
food_banh_canh_ghe,Bánh canh ghẹ,nutrient_cholesterol,Cholesterol,cholesterol_mg,252.7,mg,tat_ca_mon_an.xlsx,1,Cholesterol,"12 | Cholesterol | 252,7 | mg"
food_banh_canh_ghe,Bánh canh ghẹ,nutrient_magie,Magie,magnesium_mg,38.0,mg,tat_ca_mon_an.xlsx,1,Magnesium,13 | Magnesium | 38 | mg
food_banh_chung_co_vua,Bánh chưng cỡ vừa,nutrient_chat_dam,Chất đạm,protein_g,4.7,g,tat_ca_mon_an.xlsx,1,Chät &am,"2 | Chät &am | 4,7 | g"
food_banh_chung_co_vua,Bánh chưng cỡ vừa,nutrient_chat_beo,Chất béo,fat_g,5.6,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 5,6 | g"
food_banh_chung_co_vua,Bánh chưng cỡ vừa,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,33.9,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 33,9 | g"
food_banh_cuon_trung_cha,Bánh cuốn trứng + chả,nutrient_nang_luong,Năng lượng,energy_kcal,354.0,kcal,tat_ca_mon_an.xlsx,1,Nang luang,1 |  Nang luang | 354 | Kcal
food_banh_cuon_trung_cha,Bánh cuốn trứng + chả,nutrient_chat_beo,Chất béo,fat_g,22.5,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 22,5 | g"
food_banh_cuon_trung_cha,Bánh cuốn trứng + chả,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,20.0,g,tat_ca_mon_an.xlsx,1,Chát böt durng,4 |  Chát böt durng | 20 | g
food_banh_cuon_trung_cha,Bánh cuốn trứng + chả,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,700.0,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,5 |  Vitamin A | 700 | g
food_banh_cuon_trung_cha,Bánh cuốn trứng + chả,nutrient_canxi,Canxi,calcium_mg,7.8,mg,tat_ca_mon_an.xlsx,1,Canxi,"8 | Canxi | 7,8 | mg"
food_banh_cuon_trung_cha,Bánh cuốn trứng + chả,nutrient_sat,Sắt,iron_mg,0.5,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 0,5 | mg"
food_banh_cuon_trung_cha,Bánh cuốn trứng + chả,nutrient_chat_xo,Chất xơ,fiber_g,0.7,g,tat_ca_mon_an.xlsx,1,Xo,"14 | Xo | 0,7 | 9"
food_banh_gai,Bánh gai,nutrient_chat_dam,Chất đạm,protein_g,9.3,g,tat_ca_mon_an.xlsx,1,Chät &am,"2 | Chät &am | 9,3 | g"
food_banh_gai,Bánh gai,nutrient_chat_beo,Chất béo,fat_g,4.2,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 4,2 | g"
food_banh_gai,Bánh gai,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,71.4,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 71,4 | g"
food_banh_gio,Bánh giò,nutrient_chat_dam,Chất đạm,protein_g,5.1,g,tat_ca_mon_an.xlsx,1,Chät &am,"2 | Chät &am | 5,1 | g"
food_banh_gio,Bánh giò,nutrient_chat_beo,Chất béo,fat_g,33.6,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 33,6 | g"
food_banh_gio,Bánh giò,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,28.7,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 28,7 | g"
food_banh_gio,Bánh giò,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,0.0,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,5 |  Vitamin A | 0 | g
food_banh_gio,Bánh giò,nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,0.0,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,6 | Beta-caroten | 0 | g
food_banh_gio,Bánh giò,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,0.0,mg,tat_ca_mon_an.xlsx,1,Vitamin C,7 | Vitamin C | 0 | mg
food_banh_gio,Bánh giò,nutrient_kali,Kali,potassium_mg,0.0,mg,tat_ca_mon_an.xlsx,1,Kali,13 |  Kali | 0 | mg
food_banh_gao,Bánh gạo,nutrient_nang_luong,Năng lượng,energy_kcal,76.0,kcal,tat_ca_mon_an.xlsx,1,Näng luo'ng,1 | Näng luo'ng | 76 | Kcal
food_banh_gao,Bánh gạo,nutrient_chat_dam,Chất đạm,protein_g,0.0,g,tat_ca_mon_an.xlsx,1,Chät dam,2 | Chät dam | 0 | g
food_banh_gao,Bánh gạo,nutrient_chat_beo,Chất béo,fat_g,3.0,g,tat_ca_mon_an.xlsx,1,Chät béo,3 | Chät béo | 3 | g
food_banh_gao,Bánh gạo,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,0.0,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,5 |  Vitamin A | 0 | g
food_banh_gao,Bánh gạo,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,0.0,mg,tat_ca_mon_an.xlsx,1,Vitamin C,7 | Vitamin C | 0 | mg
food_banh_gao,Bánh gạo,nutrient_canxi,Canxi,calcium_mg,0.0,mg,tat_ca_mon_an.xlsx,1,Canxi,8 | Canxi | 0 | mg
food_banh_gao,Bánh gạo,nutrient_sat,Sắt,iron_mg,0.0,mg,tat_ca_mon_an.xlsx,1,sät,6 | sät | 0 | mg
food_banh_gao,Bánh gạo,nutrient_natri,Natri,sodium_mg,389.6,mg,tat_ca_mon_an.xlsx,1,Natri,"11 | Natri | 389,6 | mg"
food_banh_gao,Bánh gạo,nutrient_chat_xo,Chất xơ,fiber_g,0.0,g,tat_ca_mon_an.xlsx,1,Xo,14 | Xo | 0 | 9
food_banh_mi_xoi_chao,Bánh mì - xôi chảo,nutrient_nang_luong,Năng lượng,energy_kcal,995.8,kcal,tat_ca_mon_an.xlsx,1,Näng luo'ng,"1 | Näng luo'ng | 995,8 | Kcal"
food_banh_mi_xoi_chao,Bánh mì - xôi chảo,nutrient_chat_beo,Chất béo,fat_g,62.6,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 62,6 | g"
food_banh_mi_xoi_chao,Bánh mì - xôi chảo,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,66.7,g,tat_ca_mon_an.xlsx,1,Chát böt áung,"4 |  Chát böt áung | 66,7 | g"
food_banh_mi_xoi_chao,Bánh mì - xôi chảo,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,645.4,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,"5 | Vitamin A | 645,4 | g"
food_banh_mi_xoi_chao,Bánh mì - xôi chảo,nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,36.5,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,"6 | Beta-caroten | 36,5 | g"
food_banh_mi_xoi_chao,Bánh mì - xôi chảo,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,23.3,mg,tat_ca_mon_an.xlsx,1,Vitamin C,"7 | Vitamin C | 23,3 | mg"
food_banh_mi_xoi_chao,Bánh mì - xôi chảo,nutrient_canxi,Canxi,calcium_mg,92.9,mg,tat_ca_mon_an.xlsx,1,Canxi,"8 | Canxi | 92,9 | mg"
food_banh_mi_xoi_chao,Bánh mì - xôi chảo,nutrient_sat,Sắt,iron_mg,6.3,mg,tat_ca_mon_an.xlsx,1,sät,"6 |  sät | 6,3 | mg"
food_banh_mi_xoi_chao,Bánh mì - xôi chảo,nutrient_kem,Kẽm,zinc_mg,2.0,mg,tat_ca_mon_an.xlsx,1,Kém,10 | Kém | 2 | mg
food_banh_mi_xoi_chao,Bánh mì - xôi chảo,nutrient_natri,Natri,sodium_mg,2261.9,mg,tat_ca_mon_an.xlsx,1,Natri,"11 | Natri | 2.261,9 | mg"
food_banh_mi_xoi_chao,Bánh mì - xôi chảo,nutrient_cholesterol,Cholesterol,cholesterol_mg,116.1,mg,tat_ca_mon_an.xlsx,1,Cholesterol,"12 | Cholesterol | 116,1 | mg"
food_banh_mi_xoi_chao,Bánh mì - xôi chảo,nutrient_magie,Magie,magnesium_mg,125.2,mg,tat_ca_mon_an.xlsx,1,Magie,"13 | Magie | 125,2 | mg"
food_banh_my_kep_cha,Bánh mỳ kẹp chả,nutrient_chat_dam,Chất đạm,protein_g,14.1,g,tat_ca_mon_an.xlsx,1,Chät &am,"2 | Chät &am | 14,1 | g"
food_banh_my_kep_cha,Bánh mỳ kẹp chả,nutrient_chat_beo,Chất béo,fat_g,22.0,g,tat_ca_mon_an.xlsx,1,Chät béo,3 | Chät béo | 22 | g
food_banh_my_kep_cha,Bánh mỳ kẹp chả,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,34.3,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 34,3 | g"
food_banh_my_kep_cha,Bánh mỳ kẹp chả,nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,12.0,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,6 | Beta-caroten | 12 | g
food_banh_my_kep_cha,Bánh mỳ kẹp chả,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,0.0,mg,tat_ca_mon_an.xlsx,1,Vitamin C,7 | Vitamin C | 0 | mg
food_banh_my_kep_cha,Bánh mỳ kẹp chả,nutrient_canxi,Canxi,calcium_mg,28.0,mg,tat_ca_mon_an.xlsx,1,Canxi,8 | Canxi | 28 | mg
food_banh_my_kep_cha,Bánh mỳ kẹp chả,nutrient_sat,Sắt,iron_mg,2.5,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 2,5 | mg"
food_banh_my_kep_cha,Bánh mỳ kẹp chả,nutrient_kem,Kẽm,zinc_mg,0.0,mg,tat_ca_mon_an.xlsx,1,Kém,"10 | Kém | 0,0 | mg"
food_banh_my_kep_cha,Bánh mỳ kẹp chả,nutrient_natri,Natri,sodium_mg,533.0,mg,tat_ca_mon_an.xlsx,1,Natri,11 | Natri | 533 | mg
food_banh_my_kep_cha,Bánh mỳ kẹp chả,nutrient_kali,Kali,potassium_mg,15.0,mg,tat_ca_mon_an.xlsx,1,Kali,13 |  Kali | 15 | mg
food_banh_my_kep_cha,Bánh mỳ kẹp chả,nutrient_chat_xo,Chất xơ,fiber_g,0.2,g,tat_ca_mon_an.xlsx,1,Xo,"14 | Xo | 0,2 | 9"
food_banh_my_nuong_muoi_ot,Bánh mỳ nướng muối ớt,nutrient_nang_luong,Năng lượng,energy_kcal,420.6,kcal,tat_ca_mon_an.xlsx,1,Näng luong,"1 | Näng luong | 420,6 | Kcal"
food_banh_my_nuong_muoi_ot,Bánh mỳ nướng muối ớt,nutrient_chat_dam,Chất đạm,protein_g,12.3,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 |  Chät dam | 12,3 | g"
food_banh_my_nuong_muoi_ot,Bánh mỳ nướng muối ớt,nutrient_chat_beo,Chất béo,fat_g,32.2,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 32,2 | g"
food_banh_my_nuong_muoi_ot,Bánh mỳ nướng muối ớt,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,20.4,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 20,4 | g"
food_banh_my_nuong_muoi_ot,Bánh mỳ nướng muối ớt,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,104.0,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,5 | Vitamin A | 104 | g
food_banh_my_nuong_muoi_ot,Bánh mỳ nướng muối ớt,nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,17.3,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,"6 | Beta-caroten | 17,3 | g"
food_banh_my_nuong_muoi_ot,Bánh mỳ nướng muối ớt,nutrient_canxi,Canxi,calcium_mg,22.6,mg,tat_ca_mon_an.xlsx,1,Canxi,"7 | Canxi | 22,6 | mg"
food_banh_my_nuong_muoi_ot,Bánh mỳ nướng muối ớt,nutrient_sat,Sắt,iron_mg,1.6,mg,tat_ca_mon_an.xlsx,1,sät,"8 | sät | 1,6 | mg"
food_banh_my_nuong_muoi_ot,Bánh mỳ nướng muối ớt,nutrient_kem,Kẽm,zinc_mg,1.1,mg,tat_ca_mon_an.xlsx,1,Kém,"6 | Kém | 1,1 | mg"
food_banh_my_nuong_muoi_ot,Bánh mỳ nướng muối ớt,nutrient_natri,Natri,sodium_mg,198.6,mg,tat_ca_mon_an.xlsx,1,Natri,"10 | Natri | 198,6 | bu"
food_banh_my_nuong_muoi_ot,Bánh mỳ nướng muối ớt,nutrient_cholesterol,Cholesterol,cholesterol_mg,168.0,mg,tat_ca_mon_an.xlsx,1,Cholesterol,11 | Cholesterol | 168 | mg
food_banh_my_nuong_muoi_ot,Bánh mỳ nướng muối ớt,nutrient_magie,Magie,magnesium_mg,12.5,mg,tat_ca_mon_an.xlsx,1,Magie,"12 | Magie | 12,5 | mg"
food_banh_my_pate,Bánh mỳ pate,nutrient_chat_dam,Chất đạm,protein_g,19.3,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 | Chät dam | 19,3 | g"
food_banh_my_pate,Bánh mỳ pate,nutrient_chat_beo,Chất béo,fat_g,14.8,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 14,8 | g"
food_banh_my_pate,Bánh mỳ pate,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,37.5,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 37,5 | g"
food_banh_my_pate,Bánh mỳ pate,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,2.0,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,5 |  Vitamin A | 2 | g
food_banh_my_pate,Bánh mỳ pate,nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,138.0,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,6 | Beta-caroten | 138 | g
food_banh_my_pate,Bánh mỳ pate,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,5.8,mg,tat_ca_mon_an.xlsx,1,Vitamin C,"7 | Vitamin C | 5,8 | mg"
food_banh_my_pate,Bánh mỳ pate,nutrient_canxi,Canxi,calcium_mg,31.0,mg,tat_ca_mon_an.xlsx,1,Canxi,8 | Canxi | 31 | mg
food_banh_my_pate,Bánh mỳ pate,nutrient_sat,Sắt,iron_mg,3.0,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 3,0 | mg"
food_banh_my_pate,Bánh mỳ pate,nutrient_kem,Kẽm,zinc_mg,1.2,mg,tat_ca_mon_an.xlsx,1,Kém,"10 | Kém | 1,2 | mg"
food_banh_my_pate,Bánh mỳ pate,nutrient_natri,Natri,sodium_mg,284.0,mg,tat_ca_mon_an.xlsx,1,Natri,11 | Natri | 284 | mg
food_banh_my_pate,Bánh mỳ pate,nutrient_cholesterol,Cholesterol,cholesterol_mg,34.0,mg,tat_ca_mon_an.xlsx,1,Cholesterol,12 | Cholesterol | 34 | mg
food_banh_my_pate,Bánh mỳ pate,nutrient_kali,Kali,potassium_mg,186.0,mg,tat_ca_mon_an.xlsx,1,Kali,13 |  Kali | 186 | mg
food_banh_my_pate,Bánh mỳ pate,nutrient_chat_xo,Chất xơ,fiber_g,0.2,g,tat_ca_mon_an.xlsx,1,Xo,"14 | Xo | 0,2 | 9"
